PlayerId,PlayerName,Height,Weight,Dob,Position
2014768460,Jack Leslie,197,98,1995-04-27,Defender
2011768267,Ryan Lester,192,85,1992-08-26,Defender
2007764226,Matthew Leuenberger,203,103,1988-06-07,Ruck
2015761111,Jake Lever,195,91,1996-03-05,Defender
2005763817,Jordan Lewis,186,86,1986-04-24,"Defender, Midfield"
2018768364,Mitch Lewis,198,92,1998-10-14,Forward
2011766698,Tom Liberatore,183,83,1992-05-16,Midfield
2025762727,Mani Liddy,181,75,2002-02-20,Midfield
2018764219,Jarrod Lienert,195,88,1994-08-05,Defender
2025768150,Xavier Lindsay,183,72,2006-08-03,Midfield
2020762867,Matt Ling,184,79,1999-04-21,Defender
2017765014,Patrick Lipinski,187,84,1998-07-17,Midfield
2011767450,Jordan Lisle,196,95,1990-07-12,Forward
2017765543,Daniel Lloyd,187,85,1992-02-18,Forward
2014767931,Jake Lloyd,181,79,1993-09-20,Defender
2014769049,Sam Lloyd,180,81,1990-03-03,Forward
2014767105,Rory Lobb,206,106,1993-02-09,"Forward, Ruck"
2010768693,Matthew Lobbe,200,97,1989-02-12,Ruck
2019764880,Jay Lockhart,177,75,1996-02-03,Forward
2005762612,Tom Logan,183,83,1985-07-02,Defender
2017763635,Griffin Logue,193,101,1998-04-13,Defender
2022763202,Kai Lohmann,185,77,2003-05-06,Forward
2025763717,Leo Lombard,179,74,2006-10-05,Midfield
2013763446,Jesse Lonergan,184,91,1994-11-14,Midfield
2006766646,Sam Lonergan,182,81,1987-03-26,Midfield
2005764453,Tom Lonergan,197,95,1984-05-17,Defender
2017766216,Ben Long,184,79,1997-08-21,Defender
2016766324,Jake Long,186,75,1996-02-03,Midfield
2022761008,Ned Long,194,92,2003-02-05,Midfield
2023763555,Noah Long,179,78,2004-08-23,Forward
2012768161,Billy Longer,202,105,1993-05-12,Ruck
2015767957,Jack Lonie,175,70,1996-08-13,Forward
2022762756,Alastair Lord,181,75,2003-11-26,Defender
2024769666,Cooper Lord,184,83,2005-03-20,Midfield
2023763499,Ollie Lord,197,92,2002-01-02,Forward
2024764082,Will Lorenz,186,72,2005-02-19,"Midfield, Forward"
2016769324,Kieran Lovell,174,80,1997-05-16,Midfield
2004766827,Nathan Lovett-Murray,190,87,1982-11-18,Midfield
2014762021,Luke Lowden,206,103,1991-02-22,"Forward, Ruck"
2006762818,Nick Lower,189,83,1987-06-23,Midfield
2025767971,Luamon Lual,181,72,2005-03-28,Defender
2010761539,Kane Lucas,188,79,1991-06-26,Midfield
2019762758,Jack Lukosius,195,83,2000-08-09,"Defender, Forward"
2005769839,Heritier Lumumba,188,91,1986-11-15,Defender
2015761767,Michael Luxford,186,92,1995-02-23,Forward
2011765875,Scott Lycett,203,98,1992-09-26,Ruck
2018764637,Brad Lynch,187,79,1997-07-11,Defender
2020769362,Max Lynch,200,99,1998-09-12,Ruck
2002761398,Quinten Lynch,192,103,1983-01-24,Forward
2011769877,Tom Lynch,199,99,1992-10-31,Forward
2010763943,Tom Lynch,193,88,1990-09-15,Forward
2012767797,Jarryd Lyons,184,84,1992-07-22,Midfield
2009775586,Brent Macaffer,187,90,1988-02-29,Midfield
2023771999,Bailey Macdonald,182,74,2004-08-04,Defender
2022779148,Connor Macdonald,184,77,2003-01-13,Forward
2004771275,Joel Macdonald,188,88,1984-10-10,Defender
2008774238,David Mackay,181,78,1988-07-25,"Defender, Midfield"
2023775518,Cam Mackenzie,188,82,2004-01-21,Forward
2007772585,Eric Mackenzie,197,100,1988-05-19,Defender
2004773563,Andrew Mackie,193,82,1984-08-07,Defender
2025776429,Ewan Mackinlay,182,80,2003-07-18,"Midfield, Forward"
2010773291,Jamie Macmillan,188,89,1991-09-23,Defender
2016775553,Darcy Macpherson,174,78,1997-10-29,Forward
2021775741,Finlay Macrae,186,78,2002-03-13,"Midfield, Forward"
2013773561,Jack Macrae,191,85,1994-08-03,Midfield
2017773487,Harrison Macreadie,196,89,1998-04-11,Defender
2021778288,James Madden,186,85,1999-11-15,"Defender, Forward"
2025774628,Nick Madden,204,112,2004-05-17,Ruck
2018779988,Jack Madgen,192,98,1993-04-25,Defender
2011774180,Alik Magin,181,72,1991-04-13,Forward
2020773698,Finn Maginness,187,80,2001-02-23,Midfield
2012774323,James Magner,178,82,1987-08-12,Midfield
2002778334,Matt Maguire,192,101,1984-05-30,Defender
2020773938,Jack Mahony,176,70,2001-11-12,"Midfield, Forward"
2008779414,Beau Maister,194,98,1986-03-20,Forward
2005779565,Nick Malceski,189,86,1984-08-15,Defender
2025772152,Finnbar Maley,197,98,2003-07-18,"Forward, Ruck"
2024779873,Shaun Mannagh,178,80,1997-08-06,"Midfield, Forward"
2021772303,Rhyan Mansell,180,70,2000-06-04,Defender
2015774820,Caleb Marchbank,193,90,1996-12-07,Defender
2016774584,Adam Marcon,180,80,1992-07-28,Midfield
2008775055,Addam Maric,176,76,1990-04-18,Forward
2006775039,Ivan Maric,200,102,1986-01-04,Ruck
2023776058,Ryan Maric,196,93,2004-09-06,Forward
2016772457,Oleg Markov,188,82,1996-05-08,Defender
2011772281,Lukas Markovic,193,95,1987-01-05,Defender
2016778822,Harrison Marsh,188,86,1994-01-13,Defender
2015776308,Jonathon Marsh,193,87,1995-10-17,Defender
2017772591,Rowan Marshall,201,104,1995-11-24,"Forward, Ruck"
2025779546,Sam Marshall,185,82,2006-01-19,Midfield
2017771202,Todd Marshall,198,87,1998-10-08,Forward
2009775114,Brodie Martin,180,82,1988-11-06,"Midfield, Forward"
2010771114,Dustin Martin,187,93,1991-06-26,"Midfield, Forward"
2014777536,Jack Martin,186,83,1995-01-29,Forward
2013776772,Kyle Martin,178,77,1990-09-17,Midfield
2022771801,Nic Martin,190,86,2001-04-03,Midfield
2008772670,Stefan Martin,199,104,1986-11-17,Ruck
2021778106,Will Martyn,186,82,2001-03-29,Midfield
2008773494,Chris Masten,180,78,1989-05-02,Midfield
2011775065,Brandon Matera,173,74,1992-03-11,Forward
2016773696,Rhys Mathieson,188,87,1997-01-10,"Midfield, Forward"
2002774605,Martin Mattner,189,86,1982-08-06,Defender
2004772199,Nick Maxwell,193,93,1983-06-03,Defender
2025775033,Archie May,198,95,2004-08-27,Forward
2011771473,Steven May,193,100,1992-01-10,Defender
2013773131,Sam Mayes,189,88,1994-05-20,Midfield
2015777207,Brayden Maynard,189,90,1996-09-20,Defender
2017778711,Corey Maynard,185,89,1991-10-07,Midfield
2008777521,Chris Mayne,188,84,1988-11-02,"Defender, Midfield"
2020773834,Shane McAdam,181,78,1995-05-28,Forward
2023779594,Lachlan McAndrew,209,101,2000-05-26,Ruck
2020772746,Fischer McAsey,197,91,2001-03-08,Defender
2024774958,Kane McAuliffe,187,86,2005-03-01,Midfield
2015771473,Liam McBean,202,93,1994-08-25,Forward
2014774903,Cam McCarthy,192,92,1995-04-01,Forward
2008779834,John McCarthy,189,82,1989-11-19,Midfield
2012775679,Lincoln McCarthy,176,84,1993-10-22,Forward
2012777801,Pat McCarthy,196,84,1992-03-11,Defender
2025776595,Tom McCarthy,188,89,2000-07-12,"Defender, Midfield"
2015771167,Paddy McCartin,194,100,1996-04-19,Forward
2018776402,Tom McCartin,193,89,1999-12-30,"Defender, Forward"
2011771867,Broc McCauley,202,98,1986-12-20,Ruck
2017777675,Hugh McCluggage,187,85,1998-03-03,Midfield
2022772357,Robbie McComb,181,82,1995-12-19,"Midfield, Forward"
2021778355,Beau McCreery,186,80,2001-04-19,Forward
1997774920,James McDonald,180,75,1976-10-05,Midfield
2021775073,Logan McDonald,196,86,2002-04-04,Forward
2014771514,Luke McDonald,189,89,1995-02-09,"Defender, Midfield"
2015775369,Oscar McDonald,196,100,1996-03-18,Defender
2011779716,Tom McDonald,194,99,1992-09-18,Forward
2016777834,Anthony McDonald-Tipungwuti,171,77,1993-04-22,Forward
2013776806,Matt McDonough,180,82,1994-01-26,Defender
2021779675,Jed McEntee,176,76,2001-02-15,Forward
2008773550,Ben McEvoy,200,102,1989-07-11,"Defender, Ruck"
2009774395,Patrick McGinnity,183,83,1989-02-18,Forward
2006779437,Ben McGlynn,172,76,1985-08-06,Forward
2014774094,Jeremy McGovern,196,99,1992-04-15,Defender
2016777178,Mitch McGovern,191,93,1994-10-11,Forward
2017775567,Andrew McGrath,178,83,1998-06-02,Midfield
2001775390,Ashley McGrath,183,86,1983-05-20,Forward
2015774272,Jaden McGrath,180,73,1996-06-15,"Defender, Forward"
2006778718,Luke McGuane,192,90,1987-02-12,Forward
2020777569,Ned McHenry,179,70,2000-07-13,Midfield
2019779724,Justin McInerney,187,73,2000-08-18,Midfield
2018777090,Oscar McInerney,205,107,1994-07-10,"Forward, Ruck"
2012771932,Andrew McInnes,191,87,1992-03-20,Defender
2015775207,Fraser McInnes,197,91,1993-07-19,Ruck
2022773776,Reef McInnes,194,87,2002-12-12,Forward
2005774357,Hamish McIntosh,203,103,1984-09-04,Ruck
2015771823,Kamdyn McIntosh,191,91,1994-04-03,Midfield
2012774233,Tim McIntyre,176,79,1989-04-09,Forward
2017775377,Ben McKay,201,95,1997-12-24,Defender
2017779237,Harry McKay,204,99,1997-12-24,Forward
2011771265,Niall McKeever,196,95,1989-02-16,Defender
2015772271,Conor McKenna,184,88,1996-03-28,Defender
2012773565,Brad McKenzie,186,84,1993-05-29,"Defender, Midfield"
2015776577,Daniel McKenzie,185,83,1996-05-17,Defender
2009774052,Jordie McKenzie,186,82,1990-06-21,Midfield
2011773387,Trent McKenzie,191,83,1992-04-03,Defender
2024777348,Colby McKercher,182,76,2005-04-12,"Defender, Midfield"
2009771825,Shaun McKernan,196,100,1990-09-01,"Forward, Ruck"
2025772179,Will McLachlan,185,80,2005-04-13,Forward
2004774432,Brock McLean,184,85,1986-03-11,Midfield
2019773410,Hayden McLean,197,93,1999-01-20,Ruck
2015771528,Toby McLean,180,79,1996-01-31,Forward
2024773480,Angus McLennan,188,82,2003-09-02,Defender
2025776239,Liam McMahon,197,88,2002-05-02,Forward
2007771749,Scott McMahon,184,88,1986-06-02,Defender
2023778125,Toby McMullin,183,83,2004-08-06,Forward
2021773466,Lachlan McNeil,182,80,2001-02-09,"Midfield, Forward"
2017779850,Ben McNiece,178,76,1992-03-22,Defender
2000774739,Luke McPharlin,192,91,1981-12-01,Defender
2001778407,Adam McPhee,190,91,1982-10-06,Forward
2020772453,Andrew McPherson,186,79,1999-06-20,Defender
2005775398,Andrew McQualter,179,74,1986-06-09,Forward
2014774590,Daniel McStay,195,100,1995-06-24,Forward
2023777983,Judd McVee,185,76,2003-08-07,Defender
2004776824,Jarrad McVeigh,184,81,1985-04-07,Defender
1999774620,Mark McVeigh,184,85,1981-01-26,"Defender, Midfield"
2022777516,Jackson Mead,184,83,2001-09-30,"Midfield, Forward"
2021775615,Lloyd Meek,203,111,1998-04-22,Ruck
2017773724,Lewis Melican,195,98,1996-11-04,Defender
2010772094,Jake Melksham,186,83,1991-08-29,Forward
2011774263,Josh Mellington,188,80,1992-12-29,Forward
2014777376,Tim Membrey,190,89,1994-05-26,Forward
2015771592,Connor Menadue,187,80,1996-09-19,Defender
2016776590,Sam Menegola,189,89,1992-03-07,Midfield
2010771251,Daniel Menzel,190,90,1991-09-13,Forward
2013777215,Troy Menzel,187,84,1994-09-22,Forward
2022774199,Jye Menzie,180,81,2002-10-28,Forward
2005771138,Daniel Merrett,195,103,1984-12-12,Defender
2012773803,Jackson Merrett,185,83,1993-02-27,"Defender, Forward"
2014779731,Zach Merrett,180,83,1995-10-03,Midfield
2022779729,Carter Michael,188,83,2002-05-22,Defender
2013774310,Sam Michael,199,98,1993-07-05,Ruck
2023773828,Max Michalanney,190,80,2004-02-26,Defender
2013774143,Viv Michie,185,85,1992-02-23,Midfield
2019776865,Gryan Miers,178,78,1999-03-30,Forward
2018778422,Brody Mihocek,192,97,1993-02-04,Forward
2012773953,Terry Milera,185,68,1988-01-08,Forward
2016776481,Wayne Milera,184,81,1997-09-14,"Defender, Midfield"
2012778978,Anthony Miles,180,81,1992-02-28,Midfield
2017773522,Teia Miles,180,70,1996-11-02,Defender
2021778136,Ben Miller,195,95,1999-08-31,Defender
2002771036,Brad Miller,194,96,1983-07-06,Forward
2015778053,Touk Miller,178,83,1996-02-22,Midfield
2016773830,Callum Mills,189,83,1997-04-02,"Defender, Midfield"
2001772467,Stephen Milne,176,83,1980-03-08,Forward
2013774263,Darren Minchington,179,82,1993-12-09,Forward
2004771306,Will Minson,199,106,1985-04-11,Ruck
2018771785,David Mirra,186,89,1991-03-20,Defender
2024775786,Caleb Mitchell,186,81,2004-08-10,"Defender, Midfield"
2013773804,Kane Mitchell,174,74,1989-12-01,Midfield
2012772598,Luke Mitchell,198,94,1992-02-28,Forward
2002775293,Sam Mitchell,180,84,1982-10-12,Midfield
2023777956,Seamus Mitchell,181,80,2002-07-03,Defender
2013777613,Tom Mitchell,182,84,1993-05-31,Midfield
2012772311,Tim Mohr,196,103,1988-10-19,Defender
2024777781,Ashton Moir,188,85,2005-04-15,Forward
2013773349,Craig Moller,204,86,1994-08-22,Ruck
2003772806,Brent Moloney,181,88,1984-01-28,Midfield
2005779634,Angus Monfries,185,78,1987-01-19,Forward
2024772788,Andy Moniz-Wakefield,182,73,2003-10-26,Forward
2002777090,Leigh Montagna,178,76,1983-11-02,Defender
2012772480,Caolan Mooney,184,76,1993-01-25,Forward
2010773626,Andrew Moore,189,87,1991-05-30,Midfield
2016772990,Callum Moore,193,85,1996-09-03,Forward
2015778467,Darcy Moore,203,100,1996-01-25,Defender
2019777733,Dylan Moore,176,70,1999-08-04,Forward
2004775140,Kelvin Moore,190,84,1984-03-25,Defender
2010776412,Anthony Morabito,189,93,1991-10-29,Midfield
2025779880,Christian Moraes,183,74,2006-11-08,Midfield
2018772830,Alex Morgan,182,83,1996-01-28,Defender
2005778389,Dale Morris,190,91,1982-12-29,Defender
2020772347,Josh Morris,186,76,2001-11-07,Forward
2024778489,Logan Morris,191,90,2005-05-10,Forward
2012775227,Steven Morris,185,83,1988-12-31,Defender
2017775642,Harry Morrison,180,79,1998-11-12,"Defender, Midfield"
2008774428,Cale Morton,192,86,1990-01-18,Midfield
2005771423,Mitch Morton,184,83,1987-01-28,Forward
2020778512,Irving Mosquito,176,72,2000-08-24,Forward
2022778389,Jesse Motlop,176,76,2003-11-23,Forward
2010777559,Steven Motlop,183,76,1991-03-12,Forward
2017771652,Declan Mountford,181,75,1997-02-13,"Defender, Midfield"
2023779523,Ned Moyle,206,104,2002-02-15,Ruck
2011772164,Aaron Mullett,184,82,1992-02-23,Defender
2023777924,Oisin Mullin,182,85,2000-02-11,Defender
2008773839,Shane Mumford,197,105,1986-07-05,Ruck
2005777934,David Mundy,193,94,1985-07-20,Midfield
2013772131,Brodie Murdoch,188,78,1994-01-21,Forward
2012773837,Jordan Murdoch,190,87,1992-03-23,Defender
2018774782,Lachlan Murphy,176,76,1998-12-04,Forward
2006779329,Marc Murphy,180,80,1987-07-19,Midfield
2018776267,Nathan Murphy,190,79,1999-12-15,Defender
2000776043,Robert Murphy,187,81,1982-06-09,Defender
2005777740,Tom Murphy,189,85,1986-03-19,Defender
2018773254,Tom Murphy,189,82,1998-01-19,Defender
2021778762,Nick Murray,195,97,2000-12-18,Defender
2018779630,Sam Murray,187,86,1997-09-02,Defender
2018776764,Kobe Mutch,187,83,1998-03-18,Midfield
2017772257,Kurt Mutimer,184,81,1997-03-11,Defender
2008772107,David Myers,191,89,1989-06-30,Midfield
2011775433,Tendai Mzungu,183,86,1986-02-28,Midfield
2009783110,Robin Nahas,176,72,1987-11-10,Forward
2019784270,Patrick Naish,182,75,1999-01-15,Midfield
2014786629,Sam Naismith,206,108,1992-07-16,Ruck
2009787123,Nic Naitanui,201,110,1990-05-04,Ruck
2023787196,Luke Nankervis,191,85,2003-05-25,Defender
2015789802,Toby Nankervis,199,102,1994-08-12,Ruck
2018788777,Quinton Narkle,181,80,1997-12-03,Midfield
2018783190,Conor Nash,197,93,1998-07-28,Forward
2018781136,Aaron Naughton,195,89,1999-11-30,Forward
2013788331,Jake Neade,170,67,1994-05-29,Forward
2015783703,Alex Neal-Bullen,182,80,1996-01-09,Forward
2012786162,Lachie Neale,177,85,1993-05-24,Midfield
2022788998,Shannon Neale,203,100,2002-07-25,Forward
2012789418,Ryan Neates,169,68,1991-06-21,Midfield
2015788609,Jackson Nelson,187,85,1996-03-15,Defender
2021789985,Jai Newcombe,186,85,2001-08-02,Midfield
2002784639,Chris Newman,183,81,1982-05-18,Defender
2012783384,Murray Newman,179,70,1993-11-18,Forward
2017786748,Nic Newman,187,83,1993-01-15,Defender
2012787112,Jack Newnes,186,82,1993-02-24,Midfield
2014783574,Ben Newton,183,84,1992-08-08,"Midfield, Forward"
2025784370,Jacob Newton,179,76,2006-03-20,Forward
2025783844,Jayden Nguyen,178,70,2006-07-27,"Defender, Midfield"
2011781862,Tom Nicholls,203,102,1992-03-04,Ruck
2011784999,Daniel Nicholson,183,78,1990-11-02,Defender
2017784654,Dan Nielson,194,96,1996-05-09,Defender
2019789839,John Noble,180,72,1997-03-25,Defender
2017789829,Ryan Nyhuis,188,88,1996-09-06,Defender
2022787137,Bigoa Nyuon,197,93,2001-05-18,Forward
2010791805,Jesse OBrien,184,71,1991-02-13,Midfield
2018794004,Lochie OBrien,184,78,1999-09-18,Midfield
2012796395,Nick OBrien,188,91,1993-06-26,Midfield
2016798113,Reilly OBrien,202,101,1995-08-20,Ruck
2014793667,Tim OBrien,193,90,1994-03-28,Forward
2014794195,Zac OBrien,183,78,1990-10-27,Midfield
2025796058,Liam OConnell,189,84,2003-03-04,no position
2017798614,Mark OConnor,191,87,1997-01-17,"Defender, Midfield"
2021793759,Ronin OConnor,191,85,2001-02-01,Midfield
2023792381,James ODonnell,197,88,2002-08-31,Defender
2022799317,Nathan ODriscoll,188,82,2002-05-17,Midfield
2022797962,Hewago Oea,172,70,2001-11-13,"Midfield, Forward"
2025796792,Harry OFarrell,196,87,2006-05-03,no position
2005791210,Setanta OhAilpin,199,100,1983-03-18,"Forward, Ruck"
2020795814,Xavier OHalloran,186,84,2000-07-11,Midfield
2012792747,Brett OHanlon,189,87,1993-07-17,Forward
2000798812,Ryan OKeefe,187,88,1981-01-24,Midfield
2025792098,Hudson OKeeffe,202,94,2004-12-16,Ruck
2011795236,Rhys OKeeffe,188,86,1990-08-08,Defender
2016799932,Clayton Oliver,187,85,1997-07-22,Midfield
2013794024,Jaeger OMeara,183,82,1994-02-23,Midfield
2020793920,Xavier ONeill,185,81,2000-08-03,Midfield
2018799068,Colin ORiordan,187,87,1995-10-12,Defender
2013797914,Jonathan ORourke,184,80,1994-04-21,Midfield
2013799246,Leigh Osborne,182,81,1990-03-13,Defender
2001799727,Michael Osborne,178,81,1982-07-29,Forward
2011797972,Cameron OShea,193,91,1992-03-13,Defender
2024794354,Connor OSullivan,198,92,2005-05-19,Defender
2025796095,Finn OSullivan,182,70,2006-05-30,"Defender, Midfield"
2008795429,Andy Otten,194,92,1989-05-15,Defender
2022795100,Mitch Owens,190,85,2003-09-24,Forward
2020794973,Matthew Owies,179,84,1997-03-19,Forward
2013798422,Adam Oxley,192,78,1992-11-01,Defender
2012809847,Jackson Paine,192,95,1993-06-21,Forward
2016808190,Jesse Palmer,188,86,1996-10-17,Forward
2008804553,Rhys Palmer,181,83,1989-02-13,Forward
2013801954,Marco Paparone,194,88,1994-09-03,Defender
2016803212,Tom Papley,178,76,1996-07-13,Forward
2017807670,Brandan Parfitt,180,79,1998-04-27,"Midfield, Forward"
2016804522,Darcy Parish,181,77,1997-07-25,Midfield
2011807692,Luke Parker,183,87,1992-10-25,Midfield
2019801558,Matthew Parker,190,75,1996-01-25,Forward
2024807419,Wil Parker,183,82,2002-05-29,Defender
2021803509,Luke Parks,189,93,2001-04-18,Defender
2022807234,Patrick Parnell,177,71,2002-03-04,Defender
2017804412,James Parsons,190,82,1997-04-12,Midfield
2017803001,Luke Partington,181,79,1997-03-05,Forward
2006805596,Joel Patfull,190,90,1984-12-07,Defender
2018802965,Ben Paton,187,79,1998-10-19,Defender
2011802554,Liam Patrick,189,72,1988-03-04,Forward
2012805807,Jonathon Patton,198,102,1993-05-20,Forward
2000807726,Matthew Pavlich,192,99,1981-12-31,Forward
2025808689,Geordie Payne,184,83,2005-11-06,"Midfield, Forward"
2020806330,Jack Payne,197,101,1999-10-15,Defender
2005809838,Brett Peake,186,86,1983-07-05,Midfield
2015804220,Alex Pearce,201,101,1995-06-09,Defender
2009808725,Clancee Pearce,182,85,1990-10-23,"Defender, Midfield"
2012807071,Daniel Pearce,191,76,1993-01-22,Midfield
2005802459,Danyle Pearce,178,79,1986-04-07,Forward
2008809390,Tayte Pears,191,92,1990-03-24,Defender
2021802858,James Peatling,182,73,2000-08-21,Forward
2011801163,Cameron Pedersen,193,95,1987-03-17,"Forward, Ruck"
2021804782,Luke Pedlar,183,80,2002-05-17,Midfield
2006801835,Scott Pendlebury,191,90,1988-01-07,Midfield
2020805815,Flynn Perez,187,82,2001-08-25,Defender
2023801264,Jack Peris,178,74,2003-12-17,"Midfield, Forward"
2021809035,Archie Perkins,185,87,2002-03-26,"Midfield, Forward"
2017805026,Harry Perryman,184,80,1998-12-19,Midfield
2016803810,Christian Petracca,186,96,1996-01-04,Forward
2009801400,Jared Petrenko,178,82,1989-12-22,Forward
2017803423,Sam Petrevski-Seton,182,78,1998-02-19,"Defender, Midfield"
2001801982,Drew Petrie,197,101,1982-10-15,Forward
2018804230,Jack Petruccelle,185,80,1999-04-12,Forward
2007807561,Ricky Petterd,185,85,1988-07-24,"Midfield, Forward"
2018802450,Harry Petty,197,83,1999-11-12,"Defender, Forward"
2008806675,Darren Pfeiffer,184,83,1987-09-28,Midfield
2023803917,Mattaes Phillipou,190,88,2004-12-27,Forward
2012806200,Andrew Phillips,201,98,1991-07-03,Ruck
2018803773,Ed Phillips,187,80,1998-03-29,Midfield
2024809843,Ethan Phillips,197,90,1999-07-17,Defender
2006803498,Simon Phillips,174,71,1987-04-05,Forward
2016801382,Tom Phillips,187,79,1996-05-07,Midfield
2021802041,Will Phillips,180,80,2002-05-22,"Midfield, Forward"
2020809776,Sam Philp,185,80,2001-08-04,Midfield
2009806801,Liam Picken,184,83,1986-08-01,Forward
2017801122,Jarrod Pickett,178,77,1996-08-18,Forward
2020802101,Kysaiah Pickett,170,67,2001-06-02,Forward
2019805439,Marlion Pickett,184,84,1992-01-06,Midfield
2016801117,Lewis Pierce,203,103,1994-11-16,Ruck
2024804685,Toby Pink,194,94,1998-08-11,"Defender, Forward"
2011808926,Jayden Pitt,189,76,1992-10-07,Defender
2011802211,Jasper Pittard,186,84,1991-04-01,Defender
2016801287,Marc Pittonet,202,105,1996-06-03,Ruck
2013803908,Lachie Plowman,193,90,1994-09-11,Defender
2010807356,James Podsiadly,193,100,1981-09-10,Forward
2018807950,Myles Poholke,186,86,1998-07-10,Forward
2011803275,Jared Polec,187,84,1992-10-12,Midfield
2008801314,James Polkinghorne,184,87,1989-01-21,Midfield
2006801047,Dean Polo,187,83,1986-08-05,Midfield
2017809983,Cameron Polson,177,76,1998-03-11,Forward
2006803072,Jason Porplyzia,177,80,1984-11-27,Forward
2020802610,Callum Porter,182,76,1999-02-22,Midfield
2009806624,Jayden Post,195,93,1989-12-05,"Defender, Forward"
2021805676,Caleb Poulter,192,79,2002-10-12,"Midfield, Forward"
2021805517,Tom Powell,183,74,2002-03-02,"Midfield, Forward"
2018804468,Wil Powell,185,76,1999-08-26,Defender
2017804970,Sam Powell-Pepper,187,91,1998-01-08,"Midfield, Forward"
1998808544,Luke Power,179,78,1980-01-08,"Midfield, Forward"
2011807722,Dion Prestia,175,82,1992-10-12,Midfield
2017804708,Braydon Preuss,206,109,1995-06-16,Ruck
2006804563,Matt Priddis,184,90,1985-03-21,Midfield
2021804686,Jaxon Prior,188,79,2001-06-04,"Defender, Midfield"
2015804206,Josh Prudden,182,80,1994-09-06,Defender
2011809824,Paul Puopolo,173,78,1987-12-02,Forward
2009804032,Mike Pyke,201,104,1984-03-24,Ruck
2019813547,Isaac Quaynor,180,83,2000-01-15,Defender
2022822906,Josh Rachele,180,78,2003-04-11,Forward
2004829572,Andrew Raines,183,82,1986-03-08,Midfield
2021823893,Hugo Ralphsmith,186,70,2001-11-09,"Midfield, Forward"
2025824821,Harrison Ramm,202,100,2006-12-05,Defender
2013825860,Dane Rampe,187,88,1990-06-02,Defender
2014825982,Jackson Ramsay,184,82,1994-11-20,Defender
2023823519,Max Ramsden,203,86,2003-04-19,Forward
2009822285,Alex Rance,194,96,1989-10-09,Defender
2020825672,Izak Rankine,179,76,2000-04-23,Forward
2021824683,Jay Rantall,184,82,2001-06-10,Midfield
2018829920,Esava Ratugolea,197,102,1998-07-24,"Forward, Ruck"
2024826473,Loch Rawlinson,177,72,2005-06-01,"Midfield, Forward"
2004828949,Farren Ray,187,84,1986-03-23,Midfield
2018824025,Cam Rayner,187,90,1999-10-21,Forward
2024821716,Ethan Read,202,92,2005-07-07,"Forward, Ruck"
2009825096,Jack Redden,190,85,1990-12-09,Midfield
2012829302,Jarrad Redden,205,107,1990-12-27,Ruck
2016827438,Mason Redman,187,87,1997-08-26,Defender
2014821865,Jack Redpath,194,100,1990-12-13,Forward
2021824066,Ned Reeves,208,96,1998-10-31,Ruck
2025827055,Archer Reid,203,94,2005-09-19,"Forward, Ruck"
2007822373,Ben Reid,196,98,1989-04-29,Forward
2024825391,Harley Reid,187,85,2005-04-17,"Midfield, Forward"
2025822768,Murphy Reid,181,77,2006-07-30,"Midfield, Forward"
2020829441,Nic Reid,188,86,1995-09-04,Forward
2008827999,Sam Reid,188,85,1989-11-07,Defender
2010829216,Sam Reid,196,100,1991-12-27,Forward
2021825839,Zach Reid,202,82,2002-03-02,Defender
2024824582,Liam Reidy,204,104,2000-06-14,Ruck
2002824246,Brent Reilly,183,85,1983-11-12,Defender
2007824625,Kyle Reimers,182,85,1989-01-10,Forward
2008822700,Brent Renouf,200,98,1988-05-03,Ruck
2024826618,Bruce Reville,185,80,2001-02-22,"Midfield, Forward"
2020827511,Jake Riccardi,195,92,1999-11-07,Forward
2018822513,Bailey Rice,184,88,1997-02-10,Defender
2009828438,Daniel Rich,183,87,1990-06-07,Defender
2018824626,Ed Richards,185,79,1999-07-03,"Midfield, Forward"
2024829760,Joe Richards,177,71,1999-11-23,Forward
2002828417,Ted Richards,192,94,1983-01-11,Defender
2013827893,Xavier Richards,196,93,1993-04-25,Defender
2018826450,Jordan Ridley,192,91,1998-10-20,Defender
2007822538,Jack Riewoldt,193,92,1988-10-31,Forward
2001823842,Nick Riewoldt,193,92,1982-10-17,Forward
2011826393,Aidan Riley,183,86,1991-12-13,Midfield
2008822999,Cyril Rioli,177,80,1989-07-14,Forward
2016827316,Daniel Rioli,179,76,1997-04-16,Forward
2021824998,Maurice Rioli,179,75,2002-09-01,"Midfield, Forward"
2018824386,Willie Rioli,175,80,1995-06-04,Forward
2004828133,Michael Rischitelli,185,84,1986-01-08,Defender
2003822248,Jared Rivers,194,94,1984-10-18,Defender
2020821360,Trent Rivers,188,85,2001-07-30,"Defender, Midfield"
2010828665,Dylan Roberton,194,94,1991-06-21,Defender
2024829848,Archie Roberts,184,79,2005-11-18,Defender
2012823366,Fletcher Roberts,196,92,1993-06-03,Defender
2022829920,Matt Roberts,184,84,2003-07-31,Midfield
2003825135,Lewis Roberts-Thomson,194,92,1983-09-08,"Defender, Forward"
2020822855,Deven Robertson,182,80,2001-06-30,Midfield
2014827563,Nick Robertson,191,98,1995-06-03,Defender
2015822754,Dan Robinson,184,85,1994-07-03,Forward
2009829652,Mitch Robinson,184,90,1989-06-07,Midfield
2009824522,Tom Rockliff,185,85,1990-02-22,Midfield
